population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,193,Botswana,3,Both,12,35-39 years,493,Ischemic heart disease,3,Rate,2018,3.099840706754158,4.963713850257674,1.7773061560969043
1,All Population,1,Deaths,193,Botswana,3,Both,13,40-44 years,493,Ischemic heart disease,3,Rate,2018,6.910674198725523,11.740884053951712,3.9633387428591256
1,All Population,1,Deaths,193,Botswana,3,Both,14,45-49 years,493,Ischemic heart disease,3,Rate,2018,12.171699775434254,20.905592520969044,6.967239047268048
1,All Population,1,Deaths,193,Botswana,3,Both,15,50-54 years,493,Ischemic heart disease,3,Rate,2018,23.218785218636018,36.842444804576026,13.88382473236703
1,All Population,1,Deaths,193,Botswana,3,Both,16,55-59 years,493,Ischemic heart disease,3,Rate,2018,55.003506641486126,79.45632193235518,36.619020559055755
1,All Population,1,Deaths,193,Botswana,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2018,115.7801417769811,164.11669594466497,81.66969034117865
1,All Population,1,Deaths,193,Botswana,3,Both,18,65-69 years,493,Ischemic heart disease,3,Rate,2018,184.9759328362406,245.20815658276754,132.63193643357397
1,All Population,1,Deaths,193,Botswana,3,Both,19,70-74 years,493,Ischemic heart disease,3,Rate,2018,299.0211286132215,401.11181763484734,211.3872296386509
1,All Population,1,Deaths,193,Botswana,3,Both,20,75-79 years,493,Ischemic heart disease,3,Rate,2018,453.9206310359855,604.8905472696481,331.6026965847105
1,All Population,1,Deaths,193,Botswana,3,Both,21,80+ years,493,Ischemic heart disease,3,Rate,2018,970.2053905547829,1367.989374132487,660.0803238004105
1,All Population,1,Deaths,193,Botswana,3,Both,234,75+ years,493,Ischemic heart disease,3,Rate,2018,766.042974071099,1065.0891220331696,531.6251975658564
1,All Population,1,Deaths,193,Botswana,3,Both,10,25-29 years,494,Stroke,3,Rate,2018,1.9946013486654974,3.2487470423135156,1.2353891629017582
1,All Population,1,Deaths,193,Botswana,3,Both,11,30-34 years,494,Stroke,3,Rate,2018,3.1956536733903427,5.068584393617893,2.003890508737711
1,All Population,1,Deaths,193,Botswana,3,Both,12,35-39 years,494,Stroke,3,Rate,2018,3.847253934232531,5.917798190466824,2.3724533321241883
1,All Population,1,Deaths,193,Botswana,3,Both,13,40-44 years,494,Stroke,3,Rate,2018,6.241891292716358,9.660724113318423,3.8065449364739026
1,All Population,1,Deaths,193,Botswana,3,Both,14,45-49 years,494,Stroke,3,Rate,2018,10.21915222712435,16.385880452342125,6.107347509928511
1,All Population,1,Deaths,193,Botswana,3,Both,15,50-54 years,494,Stroke,3,Rate,2018,20.949754506855996,31.671951178863004,13.292106985179341
1,All Population,1,Deaths,193,Botswana,3,Both,16,55-59 years,494,Stroke,3,Rate,2018,49.81309769414489,70.83992442205691,33.20837191410707
1,All Population,1,Deaths,193,Botswana,3,Both,17,60-64 years,494,Stroke,3,Rate,2018,144.93720668505003,196.74361205878412,105.33735207245722
1,All Population,1,Deaths,193,Botswana,3,Both,18,65-69 years,494,Stroke,3,Rate,2018,227.70847436480085,309.0621272546609,163.50099377844649
1,All Population,1,Deaths,193,Botswana,3,Both,19,70-74 years,494,Stroke,3,Rate,2018,384.278845536953,515.9296063984483,281.5505056397792
1,All Population,1,Deaths,193,Botswana,3,Both,20,75-79 years,494,Stroke,3,Rate,2018,613.1644692761357,818.457715758349,446.12089513039604
1,All Population,1,Deaths,193,Botswana,3,Both,21,80+ years,494,Stroke,3,Rate,2018,1205.8826838001871,1699.376724593901,840.6349731245638
1,All Population,1,Deaths,193,Botswana,3,Both,234,75+ years,494,Stroke,3,Rate,2018,971.4950116095283,1332.09194725652,688.8774652966225
1,All Population,1,Deaths,193,Botswana,3,Both,10,25-29 years,509,Chronic obstructive pulmonary disease,3,Rate,2018,0.7815965841216346,1.3605841011108626,0.41058274443055304
